,state_code,district_code,block_code,state_name,district_name,block_name,finyear,rejected,total,invalid
15650,29,2901,2901007,TAMIL NADU,KANCHIPURAM,KATTANKOLATHUR,19.0,3323,237631,0
15651,29,2901,2901007,TAMIL NADU,KANCHIPURAM,KATTANKOLATHUR,20.0,3143,272090,0
15652,29,2901,2901008,TAMIL NADU,KANCHIPURAM,THIRUKALUKUNDRAM,17.0,1214,382305,0
15653,29,2901,2901008,TAMIL NADU,KANCHIPURAM,THIRUKALUKUNDRAM,18.0,5414,371144,0
15654,29,2901,2901008,TAMIL NADU,KANCHIPURAM,THIRUKALUKUNDRAM,19.0,7238,267139,0
15655,29,2901,2901008,TAMIL NADU,KANCHIPURAM,THIRUKALUKUNDRAM,20.0,9358,355779,0
15656,29,2901,2901009,TAMIL NADU,KANCHIPURAM,THOMAS MALAI,17.0,580,56582,0
15657,29,2901,2901009,TAMIL NADU,KANCHIPURAM,THOMAS MALAI,18.0,679,57882,0
15658,29,2901,2901009,TAMIL NADU,KANCHIPURAM,THOMAS MALAI,19.0,538,41382,0
15659,29,2901,2901009,TAMIL NADU,KANCHIPURAM,THOMAS MALAI,20.0,330,62761,0
15660,29,2901,2901010,TAMIL NADU,KANCHIPURAM,ACHARAPAKKAM,17.0,2943,495037,0
15661,29,2901,2901010,TAMIL NADU,KANCHIPURAM,ACHARAPAKKAM,18.0,3385,464173,0
15662,29,2901,2901010,TAMIL NADU,KANCHIPURAM,ACHARAPAKKAM,19.0,4007,358224,0
15663,29,2901,2901010,TAMIL NADU,KANCHIPURAM,ACHARAPAKKAM,20.0,3792,402900,0
15664,29,2901,2901011,TAMIL NADU,KANCHIPURAM,MADURANTAKAM,17.0,2165,554803,0
15665,29,2901,2901011,TAMIL NADU,KANCHIPURAM,MADURANTAKAM,18.0,3484,426396,0
15666,29,2901,2901011,TAMIL NADU,KANCHIPURAM,MADURANTAKAM,19.0,5136,437617,0
15667,29,2901,2901011,TAMIL NADU,KANCHIPURAM,MADURANTAKAM,20.0,5570,467702,0
15668,29,2901,2901012,TAMIL NADU,KANCHIPURAM,LATHUR,17.0,1580,319565,0
15669,29,2901,2901012,TAMIL NADU,KANCHIPURAM,LATHUR,18.0,5437,250520,0
15670,29,2901,2901012,TAMIL NADU,KANCHIPURAM,LATHUR,19.0,5219,167396,0
15671,29,2901,2901012,TAMIL NADU,KANCHIPURAM,LATHUR,20.0,4568,227277,0
15672,29,2901,2901013,TAMIL NADU,KANCHIPURAM,CHITHAMUR,17.0,1634,343369,0
15673,29,2901,2901013,TAMIL NADU,KANCHIPURAM,CHITHAMUR,18.0,4307,359876,0
15674,29,2901,2901013,TAMIL NADU,KANCHIPURAM,CHITHAMUR,19.0,6526,223928,0
15675,29,2901,2901013,TAMIL NADU,KANCHIPURAM,CHITHAMUR,20.0,8306,301759,0
15676,29,2902,2902001,TAMIL NADU,TIRUVALLUR,VILLIVAKKAM,17.0,497,102392,0
15677,29,2902,2902001,TAMIL NADU,TIRUVALLUR,VILLIVAKKAM,18.0,810,107467,0
15678,29,2902,2902001,TAMIL NADU,TIRUVALLUR,VILLIVAKKAM,19.0,625,75337,0
15679,29,2902,2902001,TAMIL NADU,TIRUVALLUR,VILLIVAKKAM,20.0,742,58790,0
15680,29,2902,2902002,TAMIL NADU,TIRUVALLUR,PUZHAL,17.0,116,42811,0
15681,29,2902,2902002,TAMIL NADU,TIRUVALLUR,PUZHAL,18.0,152,33455,0
15682,29,2902,2902002,TAMIL NADU,TIRUVALLUR,PUZHAL,19.0,224,30490,0
15683,29,2902,2902002,TAMIL NADU,TIRUVALLUR,PUZHAL,20.0,149,23480,0
15684,29,2902,2902003,TAMIL NADU,TIRUVALLUR,MINJUR,17.0,2622,301201,0
15685,29,2902,2902003,TAMIL NADU,TIRUVALLUR,MINJUR,18.0,3920,435720,0
15686,29,2902,2902003,TAMIL NADU,TIRUVALLUR,MINJUR,19.0,4492,313026,0
15687,29,2902,2902003,TAMIL NADU,TIRUVALLUR,MINJUR,20.0,4721,333528,0
15688,29,2902,2902004,TAMIL NADU,TIRUVALLUR,SHOLAVARAM,17.0,1682,242744,0
15689,29,2902,2902004,TAMIL NADU,TIRUVALLUR,SHOLAVARAM,18.0,5172,252833,0
15690,29,2902,2902004,TAMIL NADU,TIRUVALLUR,SHOLAVARAM,19.0,5221,192260,0
15691,29,2902,2902004,TAMIL NADU,TIRUVALLUR,SHOLAVARAM,20.0,3235,189322,0
15692,29,2902,2902005,TAMIL NADU,TIRUVALLUR,Gummidipoondi,17.0,1941,345746,0
15693,29,2902,2902005,TAMIL NADU,TIRUVALLUR,Gummidipoondi,18.0,5218,455268,0
15694,29,2902,2902005,TAMIL NADU,TIRUVALLUR,Gummidipoondi,19.0,2760,323145,0
15695,29,2902,2902005,TAMIL NADU,TIRUVALLUR,Gummidipoondi,20.0,2783,346156,0
15696,29,2902,2902006,TAMIL NADU,TIRUVALLUR,TIRUVALANGADU,17.0,1139,345569,0
15697,29,2902,2902006,TAMIL NADU,TIRUVALLUR,TIRUVALANGADU,18.0,2668,333956,0
15698,29,2902,2902006,TAMIL NADU,TIRUVALLUR,TIRUVALANGADU,19.0,2835,177638,0
15699,29,2902,2902006,TAMIL NADU,TIRUVALLUR,TIRUVALANGADU,20.0,1275,147183,0
15700,29,2902,2902007,TAMIL NADU,TIRUVALLUR,TIRUTTANI,17.0,882,270790,0
15701,29,2902,2902007,TAMIL NADU,TIRUVALLUR,TIRUTTANI,18.0,3247,395168,0
15702,29,2902,2902007,TAMIL NADU,TIRUVALLUR,TIRUTTANI,19.0,2946,168643,0
15703,29,2902,2902007,TAMIL NADU,TIRUVALLUR,TIRUTTANI,20.0,2241,160718,0
15704,29,2902,2902008,TAMIL NADU,TIRUVALLUR,PALLIPET,17.0,1937,257456,0
15705,29,2902,2902008,TAMIL NADU,TIRUVALLUR,PALLIPET,18.0,2485,312394,0
15706,29,2902,2902008,TAMIL NADU,TIRUVALLUR,PALLIPET,19.0,4408,223974,0
15707,29,2902,2902008,TAMIL NADU,TIRUVALLUR,PALLIPET,20.0,4281,240684,0
15708,29,2902,2902009,TAMIL NADU,TIRUVALLUR,R.K.PET,17.0,2077,329394,0
15709,29,2902,2902009,TAMIL NADU,TIRUVALLUR,R.K.PET,18.0,2097,312992,0
15710,29,2902,2902009,TAMIL NADU,TIRUVALLUR,R.K.PET,19.0,2146,211425,0
15711,29,2902,2902009,TAMIL NADU,TIRUVALLUR,R.K.PET,20.0,1506,182254,0
15712,29,2902,2902010,TAMIL NADU,TIRUVALLUR,TIRUVALLUR,17.0,1075,301796,0
15713,29,2902,2902010,TAMIL NADU,TIRUVALLUR,TIRUVALLUR,18.0,2106,285354,0
15714,29,2902,2902010,TAMIL NADU,TIRUVALLUR,TIRUVALLUR,19.0,2258,200644,0
15715,29,2902,2902010,TAMIL NADU,TIRUVALLUR,TIRUVALLUR,20.0,17081,135924,0
15716,29,2902,2902011,TAMIL NADU,TIRUVALLUR,POONDI,17.0,3092,342485,0
15717,29,2902,2902011,TAMIL NADU,TIRUVALLUR,POONDI,18.0,2203,264582,0
15718,29,2902,2902011,TAMIL NADU,TIRUVALLUR,POONDI,19.0,3982,221826,0
15719,29,2902,2902011,TAMIL NADU,TIRUVALLUR,POONDI,20.0,3937,200050,0
15720,29,2902,2902012,TAMIL NADU,TIRUVALLUR,KADAMBATHUR,17.0,1354,234142,0
15721,29,2902,2902012,TAMIL NADU,TIRUVALLUR,KADAMBATHUR,18.0,3630,342028,0
15722,29,2902,2902012,TAMIL NADU,TIRUVALLUR,KADAMBATHUR,19.0,3250,195256,0
15723,29,2902,2902012,TAMIL NADU,TIRUVALLUR,KADAMBATHUR,20.0,1666,136122,0
15724,29,2902,2902013,TAMIL NADU,TIRUVALLUR,ELLAPURAM,17.0,2192,289872,0
15725,29,2902,2902013,TAMIL NADU,TIRUVALLUR,ELLAPURAM,18.0,3070,305240,0
15726,29,2902,2902013,TAMIL NADU,TIRUVALLUR,ELLAPURAM,19.0,2980,264246,0
15727,29,2902,2902013,TAMIL NADU,TIRUVALLUR,ELLAPURAM,20.0,2639,239094,0
15728,29,2902,2902014,TAMIL NADU,TIRUVALLUR,POONAMALLEE,17.0,497,132484,0
15729,29,2902,2902014,TAMIL NADU,TIRUVALLUR,POONAMALLEE,18.0,1155,181514,0
15730,29,2902,2902014,TAMIL NADU,TIRUVALLUR,POONAMALLEE,19.0,503,78199,0
15731,29,2902,2902014,TAMIL NADU,TIRUVALLUR,POONAMALLEE,20.0,445,81759,0
15732,29,2903,2903001,TAMIL NADU,CUDDALORE,CUDDALORE,17.0,3017,511704,0
15733,29,2903,2903001,TAMIL NADU,CUDDALORE,CUDDALORE,18.0,2862,298759,0
15734,29,2903,2903001,TAMIL NADU,CUDDALORE,CUDDALORE,19.0,3151,157241,0
15735,29,2903,2903001,TAMIL NADU,CUDDALORE,CUDDALORE,20.0,3257,91609,0
15736,29,2903,2903002,TAMIL NADU,CUDDALORE,ANNAGRAMAM,17.0,4507,332482,0
15737,29,2903,2903002,TAMIL NADU,CUDDALORE,ANNAGRAMAM,18.0,3392,159605,0
15738,29,2903,2903002,TAMIL NADU,CUDDALORE,ANNAGRAMAM,19.0,6143,183681,0
15739,29,2903,2903002,TAMIL NADU,CUDDALORE,ANNAGRAMAM,20.0,6455,89353,0
15740,29,2903,2903003,TAMIL NADU,CUDDALORE,PANRUTI,17.0,4378,330640,0
15741,29,2903,2903003,TAMIL NADU,CUDDALORE,PANRUTI,18.0,3469,199201,0
15742,29,2903,2903003,TAMIL NADU,CUDDALORE,PANRUTI,19.0,5333,245543,0
15743,29,2903,2903003,TAMIL NADU,CUDDALORE,PANRUTI,20.0,6715,117553,0
15744,29,2903,2903004,TAMIL NADU,CUDDALORE,KURINJIPADI,17.0,6312,344144,0
15745,29,2903,2903004,TAMIL NADU,CUDDALORE,KURINJIPADI,18.0,4250,159680,0
15746,29,2903,2903004,TAMIL NADU,CUDDALORE,KURINJIPADI,19.0,6118,238998,0
15747,29,2903,2903004,TAMIL NADU,CUDDALORE,KURINJIPADI,20.0,5987,106672,0
15748,29,2903,2903005,TAMIL NADU,CUDDALORE,KATTUMANNAR KOIL,17.0,7517,258926,0
15749,29,2903,2903005,TAMIL NADU,CUDDALORE,KATTUMANNAR KOIL,18.0,3200,184578,0
15750,29,2903,2903005,TAMIL NADU,CUDDALORE,KATTUMANNAR KOIL,19.0,11106,177638,0
15751,29,2903,2903005,TAMIL NADU,CUDDALORE,KATTUMANNAR KOIL,20.0,12801,127451,0
15752,29,2903,2903006,TAMIL NADU,CUDDALORE,KUMARATCHI,17.0,4405,317465,0
15753,29,2903,2903006,TAMIL NADU,CUDDALORE,KUMARATCHI,18.0,3344,151290,0
15754,29,2903,2903006,TAMIL NADU,CUDDALORE,KUMARATCHI,19.0,5883,188077,0
15755,29,2903,2903006,TAMIL NADU,CUDDALORE,KUMARATCHI,20.0,7326,129217,0
15756,29,2903,2903007,TAMIL NADU,CUDDALORE,KEERAPALAYAM,17.0,16223,368893,0
15757,29,2903,2903007,TAMIL NADU,CUDDALORE,KEERAPALAYAM,18.0,8280,206339,0
15758,29,2903,2903007,TAMIL NADU,CUDDALORE,KEERAPALAYAM,19.0,4996,205007,0
15759,29,2903,2903007,TAMIL NADU,CUDDALORE,KEERAPALAYAM,20.0,6775,96494,0
15760,29,2903,2903008,TAMIL NADU,CUDDALORE,MELBHUVANAGIRI,17.0,2680,208457,0
15761,29,2903,2903008,TAMIL NADU,CUDDALORE,MELBHUVANAGIRI,18.0,3486,171369,0
15762,29,2903,2903008,TAMIL NADU,CUDDALORE,MELBHUVANAGIRI,19.0,5528,183768,0
15763,29,2903,2903008,TAMIL NADU,CUDDALORE,MELBHUVANAGIRI,20.0,7353,96724,0
15764,29,2903,2903009,TAMIL NADU,CUDDALORE,PARANGIPETTAI,17.0,1387,283343,0
15765,29,2903,2903009,TAMIL NADU,CUDDALORE,PARANGIPETTAI,18.0,1397,212081,0
15766,29,2903,2903009,TAMIL NADU,CUDDALORE,PARANGIPETTAI,19.0,1406,142356,0
15767,29,2903,2903009,TAMIL NADU,CUDDALORE,PARANGIPETTAI,20.0,3940,146011,0
15768,29,2903,2903010,TAMIL NADU,CUDDALORE,VRIDHACHALAM,17.0,3503,307090,0
15769,29,2903,2903010,TAMIL NADU,CUDDALORE,VRIDHACHALAM,18.0,3942,178748,0
15770,29,2903,2903010,TAMIL NADU,CUDDALORE,VRIDHACHALAM,19.0,4840,166610,0
15771,29,2903,2903010,TAMIL NADU,CUDDALORE,VRIDHACHALAM,20.0,7573,92423,0
15772,29,2903,2903011,TAMIL NADU,CUDDALORE,KAMMAPURAM,17.0,4140,288237,0
15773,29,2903,2903011,TAMIL NADU,CUDDALORE,KAMMAPURAM,18.0,6560,224108,0
15774,29,2903,2903011,TAMIL NADU,CUDDALORE,KAMMAPURAM,19.0,13950,358342,0
15775,29,2903,2903011,TAMIL NADU,CUDDALORE,KAMMAPURAM,20.0,12153,163165,0
15776,29,2903,2903012,TAMIL NADU,CUDDALORE,NALLUR,17.0,6431,339593,0
15777,29,2903,2903012,TAMIL NADU,CUDDALORE,NALLUR,18.0,6456,208122,0
15778,29,2903,2903012,TAMIL NADU,CUDDALORE,NALLUR,19.0,24177,240293,0
15779,29,2903,2903012,TAMIL NADU,CUDDALORE,NALLUR,20.0,5733,125982,0
15780,29,2903,2903013,TAMIL NADU,CUDDALORE,MANGALUR,17.0,3483,450707,0
15781,29,2903,2903013,TAMIL NADU,CUDDALORE,MANGALUR,18.0,2918,281927,0
15782,29,2903,2903013,TAMIL NADU,CUDDALORE,MANGALUR,19.0,3836,219362,0
15783,29,2903,2903013,TAMIL NADU,CUDDALORE,MANGALUR,20.0,2476,98296,0
15784,29,2904,2904001,TAMIL NADU,VILLUPURAM,TIRUKOILUR,17.0,2354,303425,0
15785,29,2904,2904001,TAMIL NADU,VILLUPURAM,TIRUKOILUR,18.0,2400,181535,0
15786,29,2904,2904001,TAMIL NADU,VILLUPURAM,TIRUKOILUR,19.0,3493,179010,0
15787,29,2904,2904001,TAMIL NADU,VILLUPURAM,TIRUKOILUR,20.0,19513,87598,0
15788,29,2904,2904002,TAMIL NADU,VILLUPURAM,MUGAIYUR,17.0,2737,383394,0
15789,29,2904,2904002,TAMIL NADU,VILLUPURAM,MUGAIYUR,18.0,2245,180724,0
15790,29,2904,2904002,TAMIL NADU,VILLUPURAM,MUGAIYUR,19.0,2269,176240,0
15791,29,2904,2904002,TAMIL NADU,VILLUPURAM,MUGAIYUR,20.0,2985,97656,0
15792,29,2904,2904003,TAMIL NADU,VILLUPURAM,T.V. NALLUR,17.0,4149,297411,0
15793,29,2904,2904003,TAMIL NADU,VILLUPURAM,T.V. NALLUR,18.0,2407,72950,0
15794,29,2904,2904003,TAMIL NADU,VILLUPURAM,T.V. NALLUR,19.0,4922,100909,0
15795,29,2904,2904003,TAMIL NADU,VILLUPURAM,T.V. NALLUR,20.0,12098,65995,0
15796,29,2904,2904004,TAMIL NADU,VILLUPURAM,TIRUNAVALUR,17.0,5319,247852,0
15797,29,2904,2904004,TAMIL NADU,VILLUPURAM,TIRUNAVALUR,18.0,3261,106575,0
15798,29,2904,2904004,TAMIL NADU,VILLUPURAM,TIRUNAVALUR,19.0,4774,157325,0
15799,29,2904,2904004,TAMIL NADU,VILLUPURAM,TIRUNAVALUR,20.0,3830,100316,0
15800,29,2904,2904005,TAMIL NADU,VILLUPURAM,ULUNDURPET,17.0,1913,247934,0
15801,29,2904,2904005,TAMIL NADU,VILLUPURAM,ULUNDURPET,18.0,2208,122950,0
15802,29,2904,2904005,TAMIL NADU,VILLUPURAM,ULUNDURPET,19.0,1275,107020,0
15803,29,2904,2904005,TAMIL NADU,VILLUPURAM,ULUNDURPET,20.0,749,87445,0
15804,29,2904,2904006,TAMIL NADU,VILLUPURAM,KANAI,17.0,1380,310144,0
15805,29,2904,2904006,TAMIL NADU,VILLUPURAM,KANAI,18.0,1470,160168,0
15806,29,2904,2904006,TAMIL NADU,VILLUPURAM,KANAI,19.0,1397,102651,0
15807,29,2904,2904006,TAMIL NADU,VILLUPURAM,KANAI,20.0,1499,91747,0
15808,29,2904,2904007,TAMIL NADU,VILLUPURAM,KOLIYANUR,17.0,2324,239269,0
15809,29,2904,2904007,TAMIL NADU,VILLUPURAM,KOLIYANUR,18.0,1340,62375,0
15810,29,2904,2904007,TAMIL NADU,VILLUPURAM,KOLIYANUR,19.0,4650,85455,0
15811,29,2904,2904007,TAMIL NADU,VILLUPURAM,KOLIYANUR,20.0,3465,70910,0
15812,29,2904,2904008,TAMIL NADU,VILLUPURAM,KANDAMANGALAM,17.0,1255,306874,0
15813,29,2904,2904008,TAMIL NADU,VILLUPURAM,KANDAMANGALAM,18.0,1095,124899,0
15814,29,2904,2904008,TAMIL NADU,VILLUPURAM,KANDAMANGALAM,19.0,1397,94932,0
15815,29,2904,2904008,TAMIL NADU,VILLUPURAM,KANDAMANGALAM,20.0,308,32818,0
15816,29,2904,2904009,TAMIL NADU,VILLUPURAM,VIKKIRAVANDI,17.0,2370,357576,0
15817,29,2904,2904009,TAMIL NADU,VILLUPURAM,VIKKIRAVANDI,18.0,1844,183736,0
15818,29,2904,2904009,TAMIL NADU,VILLUPURAM,VIKKIRAVANDI,19.0,934,98563,0
15819,29,2904,2904009,TAMIL NADU,VILLUPURAM,VIKKIRAVANDI,20.0,1275,90690,0
15820,29,2904,2904010,TAMIL NADU,VILLUPURAM,OLAKKUR,17.0,4481,264777,0
15821,29,2904,2904010,TAMIL NADU,VILLUPURAM,OLAKKUR,18.0,3356,187039,0
15822,29,2904,2904010,TAMIL NADU,VILLUPURAM,OLAKKUR,19.0,891,84198,0
15823,29,2904,2904010,TAMIL NADU,VILLUPURAM,OLAKKUR,20.0,742,52588,0
15824,29,2904,2904011,TAMIL NADU,VILLUPURAM,MAILAM,17.0,8426,374641,0
15825,29,2904,2904011,TAMIL NADU,VILLUPURAM,MAILAM,18.0,9286,221075,0
15826,29,2904,2904011,TAMIL NADU,VILLUPURAM,MAILAM,19.0,5829,105179,0
15827,29,2904,2904011,TAMIL NADU,VILLUPURAM,MAILAM,20.0,8726,128869,0
15828,29,2904,2904012,TAMIL NADU,VILLUPURAM,MERKANAM,17.0,3119,358293,0
15829,29,2904,2904012,TAMIL NADU,VILLUPURAM,MERKANAM,18.0,3318,272555,0
15830,29,2904,2904012,TAMIL NADU,VILLUPURAM,MERKANAM,19.0,1398,100139,0
15831,29,2904,2904012,TAMIL NADU,VILLUPURAM,MERKANAM,20.0,1585,80866,0
15832,29,2904,2904013,TAMIL NADU,VILLUPURAM,VANUR,17.0,2363,401871,0
15833,29,2904,2904013,TAMIL NADU,VILLUPURAM,VANUR,18.0,1969,220263,0
15834,29,2904,2904013,TAMIL NADU,VILLUPURAM,VANUR,19.0,3567,152160,0
15835,29,2904,2904013,TAMIL NADU,VILLUPURAM,VANUR,20.0,7219,118622,0
15836,29,2904,2904014,TAMIL NADU,VILLUPURAM,GINGEE,17.0,3238,435916,0
15837,29,2904,2904014,TAMIL NADU,VILLUPURAM,GINGEE,18.0,2231,200654,0
15838,29,2904,2904014,TAMIL NADU,VILLUPURAM,GINGEE,19.0,2694,225669,0
15839,29,2904,2904014,TAMIL NADU,VILLUPURAM,GINGEE,20.0,3287,120273,0
15840,29,2904,2904015,TAMIL NADU,VILLUPURAM,VALLAM,17.0,4812,464852,0
15841,29,2904,2904015,TAMIL NADU,VILLUPURAM,VALLAM,18.0,4357,235731,0
15842,29,2904,2904015,TAMIL NADU,VILLUPURAM,VALLAM,19.0,8756,153288,0
15843,29,2904,2904015,TAMIL NADU,VILLUPURAM,VALLAM,20.0,7804,89395,0
15844,29,2904,2904016,TAMIL NADU,VILLUPURAM,MELMALAYANUR,17.0,2125,416408,0
15845,29,2904,2904016,TAMIL NADU,VILLUPURAM,MELMALAYANUR,18.0,1739,220335,0
15846,29,2904,2904016,TAMIL NADU,VILLUPURAM,MELMALAYANUR,19.0,2364,206563,0
15847,29,2904,2904016,TAMIL NADU,VILLUPURAM,MELMALAYANUR,20.0,3934,99674,0
15848,29,2904,2904017,TAMIL NADU,VILLUPURAM,KALLAKURICHI,17.0,7367,222394,0
15849,29,2904,2904017,TAMIL NADU,VILLUPURAM,KALLAKURICHI,18.0,6917,155367,0
15850,29,2904,2904017,TAMIL NADU,VILLUPURAM,KALLAKURICHI,19.0,719,33880,0
15851,29,2904,2904017,TAMIL NADU,VILLUPURAM,KALLAKURICHI,20.0,687,33425,0
15852,29,2904,2904018,TAMIL NADU,VILLUPURAM,CHINNASALEM,17.0,3197,245134,0
15853,29,2904,2904018,TAMIL NADU,VILLUPURAM,CHINNASALEM,18.0,1890,69023,0
15854,29,2904,2904018,TAMIL NADU,VILLUPURAM,CHINNASALEM,19.0,2399,133859,0
15855,29,2904,2904018,TAMIL NADU,VILLUPURAM,CHINNASALEM,20.0,1919,65979,0
15856,29,2904,2904019,TAMIL NADU,VILLUPURAM,RISHIVANDIYAM,17.0,4800,290806,0
15857,29,2904,2904019,TAMIL NADU,VILLUPURAM,RISHIVANDIYAM,18.0,3573,148594,0
15858,29,2904,2904019,TAMIL NADU,VILLUPURAM,RISHIVANDIYAM,19.0,3345,116528,0
15859,29,2904,2904019,TAMIL NADU,VILLUPURAM,RISHIVANDIYAM,20.0,2225,69460,0
15860,29,2904,2904020,TAMIL NADU,VILLUPURAM,SANKARAPURAM,17.0,4192,319384,0
15861,29,2904,2904020,TAMIL NADU,VILLUPURAM,SANKARAPURAM,18.0,1777,140703,0
15862,29,2904,2904020,TAMIL NADU,VILLUPURAM,SANKARAPURAM,19.0,834,110738,0
15863,29,2904,2904020,TAMIL NADU,VILLUPURAM,SANKARAPURAM,20.0,310,34540,0
15864,29,2904,2904021,TAMIL NADU,VILLUPURAM,THIYAGADURGAM,17.0,1573,183797,0
15865,29,2904,2904021,TAMIL NADU,VILLUPURAM,THIYAGADURGAM,18.0,1220,106311,0
15866,29,2904,2904021,TAMIL NADU,VILLUPURAM,THIYAGADURGAM,19.0,874,81587,0
15867,29,2904,2904021,TAMIL NADU,VILLUPURAM,THIYAGADURGAM,20.0,939,75666,0
15868,29,2904,2904022,TAMIL NADU,VILLUPURAM,KALRAYAN HILLS,17.0,1490,72673,0
15869,29,2904,2904022,TAMIL NADU,VILLUPURAM,KALRAYAN HILLS,18.0,495,27577,0
15870,29,2904,2904022,TAMIL NADU,VILLUPURAM,KALRAYAN HILLS,19.0,825,33376,0
15871,29,2904,2904022,TAMIL NADU,VILLUPURAM,KALRAYAN HILLS,20.0,238,10266,0
15872,29,2905,2905001,TAMIL NADU,VELLORE,VELLORE,17.0,1086,144042,0
15873,29,2905,2905001,TAMIL NADU,VELLORE,VELLORE,18.0,924,54822,0
15874,29,2905,2905001,TAMIL NADU,VELLORE,VELLORE,19.0,897,47533,0
15875,29,2905,2905001,TAMIL NADU,VELLORE,VELLORE,20.0,905,49147,0
15876,29,2905,2905002,TAMIL NADU,VELLORE,KANIYAMBADI,17.0,2193,220331,0
15877,29,2905,2905002,TAMIL NADU,VELLORE,KANIYAMBADI,18.0,1020,114233,0
15878,29,2905,2905002,TAMIL NADU,VELLORE,KANIYAMBADI,19.0,1780,75783,0
15879,29,2905,2905002,TAMIL NADU,VELLORE,KANIYAMBADI,20.0,2928,81350,0
15880,29,2905,2905003,TAMIL NADU,VELLORE,ANAICUT,17.0,1712,302803,0
15881,29,2905,2905003,TAMIL NADU,VELLORE,ANAICUT,18.0,1756,219325,0
15882,29,2905,2905003,TAMIL NADU,VELLORE,ANAICUT,19.0,1455,158030,0
15883,29,2905,2905003,TAMIL NADU,VELLORE,ANAICUT,20.0,3051,152173,0
15884,29,2905,2905004,TAMIL NADU,VELLORE,MADHANUR,17.0,1269,215063,0
15885,29,2905,2905004,TAMIL NADU,VELLORE,MADHANUR,18.0,899,127646,0
15886,29,2905,2905004,TAMIL NADU,VELLORE,MADHANUR,19.0,1278,98135,0
15887,29,2905,2905004,TAMIL NADU,VELLORE,MADHANUR,20.0,1051,87317,0
15888,29,2905,2905005,TAMIL NADU,VELLORE,KATPADI,17.0,952,217404,0
15889,29,2905,2905005,TAMIL NADU,VELLORE,KATPADI,18.0,637,91346,0
15890,29,2905,2905005,TAMIL NADU,VELLORE,KATPADI,19.0,2155,86763,0
15891,29,2905,2905005,TAMIL NADU,VELLORE,KATPADI,20.0,2701,73831,0
15892,29,2905,2905006,TAMIL NADU,VELLORE,K.V. KUPPAM,17.0,2197,329337,0
15893,29,2905,2905006,TAMIL NADU,VELLORE,K.V. KUPPAM,18.0,1810,165557,0
15894,29,2905,2905006,TAMIL NADU,VELLORE,K.V. KUPPAM,19.0,2070,165743,0
15895,29,2905,2905006,TAMIL NADU,VELLORE,K.V. KUPPAM,20.0,1712,102499,0
15896,29,2905,2905007,TAMIL NADU,VELLORE,GUDIYATHAM,17.0,2698,302533,0
15897,29,2905,2905007,TAMIL NADU,VELLORE,GUDIYATHAM,18.0,2464,110051,0
15898,29,2905,2905007,TAMIL NADU,VELLORE,GUDIYATHAM,19.0,2692,144062,0
15899,29,2905,2905007,TAMIL NADU,VELLORE,GUDIYATHAM,20.0,2979,155744,0
15900,29,2905,2905008,TAMIL NADU,VELLORE,PERNAMBET,17.0,3050,269300,0
15901,29,2905,2905008,TAMIL NADU,VELLORE,PERNAMBET,18.0,3089,186282,0
15902,29,2905,2905008,TAMIL NADU,VELLORE,PERNAMBET,19.0,4554,192878,0
15903,29,2905,2905008,TAMIL NADU,VELLORE,PERNAMBET,20.0,2004,200899,0
15904,29,2905,2905009,TAMIL NADU,VELLORE,WALAJAH,17.0,1984,297486,0
15905,29,2905,2905009,TAMIL NADU,VELLORE,WALAJAH,18.0,1272,66277,0
15906,29,2905,2905009,TAMIL NADU,VELLORE,WALAJAH,19.0,1934,149002,0
15907,29,2905,2905009,TAMIL NADU,VELLORE,WALAJAH,20.0,1603,167017,0
15908,29,2905,2905010,TAMIL NADU,VELLORE,SHOLINGHUR,17.0,1707,243985,0
15909,29,2905,2905010,TAMIL NADU,VELLORE,SHOLINGHUR,18.0,789,64650,0
15910,29,2905,2905010,TAMIL NADU,VELLORE,SHOLINGHUR,19.0,3530,161650,0
15911,29,2905,2905010,TAMIL NADU,VELLORE,SHOLINGHUR,20.0,2701,132690,0
15912,29,2905,2905011,TAMIL NADU,VELLORE,ARAKONAM,17.0,924,171626,0
15913,29,2905,2905011,TAMIL NADU,VELLORE,ARAKONAM,18.0,673,39111,0
15914,29,2905,2905011,TAMIL NADU,VELLORE,ARAKONAM,19.0,1024,71460,0
15915,29,2905,2905011,TAMIL NADU,VELLORE,ARAKONAM,20.0,971,99249,0
15916,29,2905,2905012,TAMIL NADU,VELLORE,NEMILI,17.0,1347,404646,0
15917,29,2905,2905012,TAMIL NADU,VELLORE,NEMILI,18.0,570,59504,0
15918,29,2905,2905012,TAMIL NADU,VELLORE,NEMILI,19.0,1971,200501,0
15919,29,2905,2905012,TAMIL NADU,VELLORE,NEMILI,20.0,2146,142367,0
15920,29,2905,2905013,TAMIL NADU,VELLORE,KAVERIPAKKAM,17.0,2203,420890,0
15921,29,2905,2905013,TAMIL NADU,VELLORE,KAVERIPAKKAM,18.0,621,76388,0
15922,29,2905,2905013,TAMIL NADU,VELLORE,KAVERIPAKKAM,19.0,1851,208816,0
15923,29,2905,2905013,TAMIL NADU,VELLORE,KAVERIPAKKAM,20.0,1862,125702,0
15924,29,2905,2905014,TAMIL NADU,VELLORE,ARCOT,17.0,2493,330515,0
15925,29,2905,2905014,TAMIL NADU,VELLORE,ARCOT,18.0,1573,137430,0
15926,29,2905,2905014,TAMIL NADU,VELLORE,ARCOT,19.0,3058,154875,0
